,ids,output label
677,37391,7756.789129389226
678,32887,14042.447792424298
679,44763,20809.89716828998
680,69345,4855.3085780872425
681,20585,674.8788864451399
682,62795,-36093.4206022857
683,83721,738.2197773360258
684,40884,-195912.03253866528
685,64302,-2969068.398356947
686,28875,606884.8986736941
687,63497,904.088583406532
688,20655,369255.110052789
689,33047,-636.2507506935053
690,38397,-1204.982449851008
691,50272,-271328.93485826784
692,78070,14.212821681845526
693,78051,-367879.3560537662
694,65124,-475.3158639112644
695,23591,-1538.4341453259312
696,83652,4916.278656175413
697,60031,126399.5264416084
698,40516,-140.88023286114003
699,66609,69741.61901966057
700,70151,421.68178576531864
701,32006,-5.429585820396824
702,91589,7.358417873030703
703,53185,1317122.0856077329
704,35175,6033.125053729849
705,72198,-1504.856961139727
706,84538,24673.30134241424
707,25515,2963988.2287385855
708,30593,-7049.4903709075315
709,72954,356.8484676760345
710,32407,422.64850063450467
711,31384,39206.90050089196
712,77150,163536.62118584474
713,76623,-0.35602845175344555
714,47184,6725.722612600692
715,43589,-414332.3384590489
716,41225,50905.02132606867
717,48099,-4.378493333932056
718,40352,213.13062593131872
719,41890,-6076.938317625709
720,58488,-3901186.2147732615
721,22553,-59734.04693040312
722,28451,-11535.970035914697
723,93359,922394.9180063272
724,99383,6774.766802306
725,32285,-399.02329773654674
726,96932,102.38541275842545
727,47035,-445.12538264436625
728,26135,142587.55778107938
729,52915,-248.05772707392498
730,41259,-18.79272398528883
731,83270,-117612.94516855787
732,32970,928.3223554551441
733,36014,43819.95897612853
734,73025,6825.500336319637
735,20864,-10947.957144546375
736,26216,-360.2452391892057
737,75742,349746.26294304844
738,63998,-38762.111043546414
739,39379,-286.89646407964574
740,37020,-308.2933200691714
741,81211,15763275.94823228
742,22700,-218.30563290666578
743,68869,-34789.88973377388
744,43908,1785.5591062129624
745,30657,-56.103893821409656
746,88957,755.8408111907902
747,59892,-75988.69040179273
748,90353,279545.268121201
749,94701,281.6143027906983
750,36514,-17353.139813696216
751,24603,-1813.2290209100556
752,22204,-14229.052334229034
753,30079,137.6120945115672
754,84726,-8.43922467882112
755,23130,11909.489740744613
756,33682,-163361.8672336526
757,65841,2788598.740598106
758,43007,164497.12181262122
759,62898,72413.67341856539
760,78546,-36962.62255242814
761,38553,95038.2208284356
762,87268,-140.1777976031608
763,55599,-57723.48209006379
764,69617,9926.40570827427
765,84895,926.4165543911349
766,52142,58572.333441056886
767,85474,-124830.33059421042
768,62800,-7896814.196122413
769,55073,-9648112.038095968
770,63334,25746.232670115496
771,88087,76.01747371666534
772,36501,-15808848.133667
773,69683,-61.81856697252624
774,50642,-1352.2329533084066
775,40440,1010517.507190245
776,54341,543730.2428381238
777,66494,161157.87144075992
778,33904,3451.085503449127
779,20628,-14081.565544778843
780,78050,6466278.980273031
781,44536,302535.1270744853
782,24229,-21.64487156811265
783,27516,-16508.743048404227
784,40174,8072.763690018932
785,92106,195.78470925785405
786,20426,-3306.473384425395
787,26291,20798.6828575246
788,71481,-164.23069532645422
789,36476,298232.00323286065
790,29465,-3061.164551573247
791,33030,-30085.713556957482
792,74022,-460856.31217568193
793,70360,1239.817575133895
794,26505,4.146539439911066
795,26477,384146.82123778557
796,91964,-4178830.9366575168
797,93240,-829196.3426386203
798,82070,-230188.4958957735
799,43869,-71913.20834769667
800,98992,-925.2647160245997
801,43995,-4.7896136551444215
802,53061,1349710.9610055052
803,52469,1776.91878320648
804,27325,-211119.6029252781
805,50562,643.0366712396662
806,37823,-57.19420805556547
807,55606,181035.23914694527
808,79189,-277236.8446039774
809,93026,3090.9102362273825
810,47545,15000.393331527775
811,71197,30888.159923717318
812,94625,98056.8623733551
813,34533,-79.85882906904772
814,43162,2543.103685167018
815,62248,559.9325925282919
816,85597,-37.01251364067684
817,74179,-1359.5107955407748
818,98003,-1823.91690002195
819,87457,6.717028142842537
820,62209,38.54397353617969
821,79449,127087.83844217836
822,51021,-830691.5016313707
823,87672,-948177.9691457967
824,67221,-18509.38525964811
825,39546,4068239.100304629
826,76276,268532.95127926365
827,89044,81221.73901412635
828,93274,-1620916.5349860066
829,72579,39.2665221630632
830,88985,-1966.0000824597391
831,48646,-69932.39842129582
832,40778,-2601.35862599093
833,70967,77385.54699702236
834,99476,-2644.1410047708323
835,48236,-42791.04622103375
836,65761,-4.968774357226721
837,53086,-54412.05977735854
838,81595,-289184.17895546445
839,86629,-1.8469044903231406
840,86241,-1072540.6103907316
841,77840,-312782.3625965521
842,22291,-541783.246249001
843,35633,-8.393252718551594
844,33010,2079.9627336525064
845,41859,1854.4402931680506
846,66788,431322.9962657514
847,41648,2.8934753609773907
848,73584,-14.494761198135166
849,24953,-2494641.399681493
850,57585,439.54061136343626
851,60960,15746.279930173796
852,81338,11.5297592994375
853,62164,-13912.454740526262
854,28440,-27217.39373490765
855,54165,-1347.1968125480907
856,93093,313.0647436023446
857,21885,1754.5441006218862
858,65880,589.3435982022656
859,30756,925.8129881111581
860,82619,-24547.38374948271
861,70103,0.045656644193513785
862,96631,8719.751752297852
863,87069,-19773.481262369998
864,86330,-0.8832751857462426
865,68106,8682.513066841078
866,38152,-80810.69858611745
867,98397,-211.58336310444247
868,80855,-1858674.8007733102
869,50007,-185319.93045269113
870,34503,-4733738.166143487
871,91957,7423.42094571537
872,56548,-12.646740842399595
873,49354,4.351433533787713
874,31435,-13093.162279683767
875,44321,171106.77843383877
876,28351,-11535.323430715447
877,29657,-221128.96081113134
878,64788,16.93502080872895
879,55945,2112681.0291829254
880,79098,-7.304489904696311
881,38132,16.086238447571304
882,22479,109027.27553753111
883,25216,1354891.4514575726
884,37469,-492.6453141789916
885,54063,5307539.164773898
886,63185,463103.3080358078
887,40665,15366.090437488278
888,83148,108.18363747357216
889,72052,77225.49363610914
890,68501,10860.16704787682
891,41570,3778045.2259992626
892,90557,190898.47092022045
893,28347,18060.98966816852
894,70369,-38245.3357381531
895,70298,-370349.2170924995
896,51118,493.5294060345732
897,81423,-21668.54817661109
898,76387,-263000.6343772699
899,54465,7758486.440508747
900,34462,-781475.2567239684
901,59513,-254.92090449640637
902,29870,336918.80683555995
903,69552,52.72493404671877
904,63465,-36942.35722562356
905,89918,867.0136038380097
906,40233,5453437.44287057
907,47176,69353.47430203062
908,23977,2018448.3172933408
909,91288,-22757.46914774335
910,52183,-2652812.012142156
911,65822,79991.76719224868
912,52448,104124.511563404
913,62524,-6729.364818352837
914,92395,3222.91277166884
915,66597,73657.73976207581
916,92857,1691.0398292947812
917,36634,-2837.3994538082898
918,81658,-3.085391196416822
919,64999,51.70487971150578
920,73413,25742.775703310355
921,20235,-6.21601829242536
922,90693,-702.7118344053652
923,74480,29958.509418748567
924,82895,-59173.96690927573
925,20648,-3988.4737434043436
926,37984,9.406763613702424
927,65837,-818.8501245006792
928,94032,7615.199443505082
929,47031,5307910.870474725
930,99371,151553.32270146118
931,73126,-448509.03703832754
932,54773,-107.42565878569621
933,90990,403737.86330743943
934,29312,-69463.98338078764
935,69885,10915.059464364957
936,48009,-7.109043514885343
937,95175,57529.04389963305
938,75224,22904.74722585942
939,34154,-0.2575710317305493
940,44308,-1777.3845183646063
941,82696,-944.4632894975312
942,80154,60803.45498068505
943,46298,2970.1987307553372
944,69467,-183075.0728757704
945,38603,5108.054497583353
946,48289,-2685.267100243791
947,86073,-413852.83896703366
948,43891,49597.52946733763
949,22610,1391.3063947014725
950,71719,61.03468083354346
951,27439,57766.8771331739
952,48049,-225.93584131021817
953,98629,-56700.537431417346
954,30015,10505.80530151843
955,95125,-6204.355769021526
956,96931,135793.62537246078
957,47498,12.86928248689037
958,97573,-1023354.0461797954
959,52719,-730.0467350641356
960,98660,24773857.110784788
961,26707,41.82684940881336
962,93981,-674.77168933748
963,80534,-391.4632833749947
964,96604,804490.6982963519
965,47635,43.08612862341215
966,20514,729556.4294432548
967,48797,78505.97972454703
968,90602,129.32679331837608
969,71970,-503552.760346198
970,21158,32188.075345487166
971,26438,-1048.573011901064
972,91573,-13203.17761809828
973,32616,377975.2654416958
974,42613,31.109092252305345
975,41634,38730.740564550775
976,32950,-11149.693949255716
977,80291,-228.61942113527948
978,62966,-631909.5494746332
979,25188,-15294.236733891108
980,28350,2121.3629011003377
981,40797,1135747.5975389385
982,74316,154759.15592336355
983,20539,-2243.5090733798843
984,49700,-698.4302682271136
985,87881,-13054.929304634492
986,87695,8252.678512886872
987,73939,19728.376064610355
988,21106,42.170147225711844
989,38784,-6.678610522694726
990,80758,-12757.312324683322
991,77425,4989.96439170653
992,27076,150210.2340184094
993,68807,-2371.019606256925
994,69763,-1443.4315732574341
995,23807,3.7706766807041276
996,95837,786206.3345247722
997,81823,3979.3117249217576
998,85666,-23.802614024732975
999,40995,5065.260096707574
1000,28860,-865153.0904875079
1001,55979,-4072.8344695911674
1002,29081,-43183.98673530682
1003,58207,3668457.819830774
1004,35577,43406.40004296394
1005,54883,-3692.3007481056065
1006,32332,-119.73409373157847
1007,50189,8984.891528039336
1008,43030,-69984.73392379894
1009,44884,-182.9762702822427
1010,27777,1778.2984392568342
1011,60821,-994815.3801580206
1012,62601,0.22219822893748642
1013,53875,-54492.77582168309
1014,76025,270199.38429644983
1015,94256,242844.9218663421
1016,93385,-72.21607774689437
1017,98089,-909840.7917570507
1018,93744,-6750.216637706044
1019,87565,1064580.754879517
1020,82898,3406.9098998958707
1021,21220,-251434.44610883153
1022,82769,1749667.5100339795
1023,96425,-51535.39585959451
1024,46589,6.891595758681433
